"450,000", Dubai, Dubai Hills Estate,Sidra 3,4 Beds,4 Baths,"3,533 sqft",Villa,For Rent,Bayut - LEA230213_L,,"January 31, 2023","January 20, 2023",,,,,,,https://www.bayut.com/property/details-6777756.html,Yearly
"14,299", Dubai, Palm Jumeirah,,1 Bed,2 Baths,"1,101 sqft",Apartment,For Rent,Bayut - B-HH-M-AR-46263,,"January 23, 2023","January 16, 2023",,,,,,,https://www.bayut.com/property/details-4975646.html,Monthly
"200,000", Dubai, DAMAC Hills,Pelham,3 Beds,4 Baths,"2,811 sqft",Villa,For Rent,Bayut - DUB210381,Unfurnished,"January 24, 2023","January 19, 2023",,,,,,,https://www.bayut.com/property/details-6773394.html,Yearly
"35,000", Dubai, Dubai Sports City,Elite Sports Residence 10,Studio,1 Bath,475 sqft,Apartment,For Rent,Bayut - 3253-Ap-R-2474,Furnished,"February 1, 2023","January 19, 2023",,,,,,,https://www.bayut.com/property/details-6772626.html,Yearly
"70,000", Dubai, Jumeirah Village Circle (JVC),Pulse Smart Residence,1 Bed,2 Baths,861 sqft,Apartment,For Rent,Bayut - JVC-WK-PULSAMRES-1BR,Furnished,"January 20, 2023","January 19, 2023",,,,,,,https://www.bayut.com/property/details-6771324.html,Yearly
"140,000", Dubai, Reem,Mira Oasis 1,3 Beds,4 Baths,"2,500 sqft",Villa,For Rent,Bayut - DLAND-GV-MIRAOASIS-1-3BR,,"January 20, 2023","January 19, 2023",,,,,,,https://www.bayut.com/property/details-6770981.html,Yearly
"155,000", Dubai, Dubai Marina,Blakely Tower,2 Beds,2 Baths,"1,361 sqft",Apartment,For Rent,Bayut - RL374,,"January 30, 2023","January 18, 2023",,,,,,,https://www.bayut.com/property/details-6769632.html,Yearly
"17,000", Dubai, Palm Jumeirah,,Studio,1 Bath,501 sqft,Apartment,For Rent,Bayut - PT - S,Furnished,"January 23, 2023","January 16, 2023",,,,,,,https://www.bayut.com/property/details-6760453.html,Monthly
"36,000", Dubai, International City,Farah Residence,1 Bed,2 Baths,691 sqft,Apartment,For Rent,Bayut - MZ-006FR013-AR,Unfurnished,"February 6, 2023","January 23, 2023",,,,,,,https://www.bayut.com/property/details-6785222.html,Yearly
"485,000", Dubai, Dubai Hills Estate,Sidra 1,5 Beds,6 Baths,"5,715 sqft",Villa,For Rent,Bayut - DUB230092_L,,"January 16, 2023","January 13, 2023",,,,,,,https://www.bayut.com/property/details-6750419.html,Yearly
"140,000", Dubai, Jumeirah Beach Residence (JBR),Shams 1,2 Beds,3 Baths,"1,376 sqft",Apartment,For Rent,Bayut - axc-3717565,Furnished,"January 16, 2023","January 12, 2023",,,,,,,https://www.bayut.com/property/details-6746063.html,Yearly
"340,000", Dubai, Jumeirah Park,,3 Beds,4 Baths,"3,527 sqft",Villa,For Rent,Bayut - TREO-R-18283,Unfurnished,"January 17, 2023","January 11, 2023",,,,,,,https://www.bayut.com/property/details-6743731.html,Yearly
"175,000", Dubai, Downtown Dubai,,1 Bed,2 Baths,752 sqft,Apartment,For Rent,Bayut - axc-3716371,Furnished,"January 18, 2023","January 11, 2023",,,,,,,https://www.bayut.com/property/details-6741764.html,Yearly
"300,000", Dubai, Palm Jumeirah,Al Das,3 Beds,3 Baths,"2,558 sqft",Apartment,For Rent,Bayut - B-AR-79502,,"February 10, 2023","November 29, 2022",,,,,,,https://www.bayut.com/property/details-6599178.html,Yearly
"395,000", Dubai, Jumeirah Park,,4 Beds,4 Baths,"7,946 sqft",Villa,For Rent,Bayut - phoenixhomes-3742135,Unfurnished,"January 30, 2023","January 18, 2023",,,,,,,https://www.bayut.com/property/details-6767935.html,Yearly
"105,000", Dubai, Dubai Creek Harbour,Creek Gate Tower 1,1 Bed,1 Bath,720 sqft,Apartment,For Rent,Bayut - PB-R-0344,Furnished,"February 13, 2023","January 13, 2023",,,,,,,https://www.bayut.com/property/details-6752157.html,Yearly
"325,000", Dubai, Dubai Hills Estate,Maple At Dubai Hills Estate 1,5 Beds,4 Baths,"3,361 sqft",Villa,For Rent,Bayut - L-203558,,"January 19, 2023","January 16, 2023",,,,,,,https://www.bayut.com/property/details-6760236.html,Yearly
"325,000", Dubai, Al Wasl,Building 10,2 Beds,3 Baths,"1,687 sqft",Apartment,For Rent,Bayut - L-202695,Furnished,"January 27, 2023","January 16, 2023",,,,,,,https://www.bayut.com/property/details-6759507.html,Yearly
"135,000", Dubai, Umm Suqeim,"Rahaal Building 2,  Rahaal",1 Bed,1 Bath,825 sqft,Apartment,For Rent,Bayut - MR-1237,Unfurnished,"February 3, 2023","January 13, 2023",,,,,,,https://www.bayut.com/property/details-6750635.html,Yearly
"150,000", Dubai, The Views,Una Riverside Residence,2 Beds,2 Baths,"1,278 sqft",Apartment,For Rent,Bayut - DUB230202_L,,"February 15, 2023","January 24, 2023",,,,,,,https://www.bayut.com/property/details-6788644.html,Yearly
"150,000", Dubai, Serena,,3 Beds,4 Baths,"1,882 sqft",Townhouse,For Rent,Bayut - RL-47467,Unfurnished,"January 25, 2023","January 20, 2023",,,,,,,https://www.bayut.com/property/details-6775184.html,Yearly
"83,000", Dubai, Business Bay,,1 Bed,2 Baths,668 sqft,Apartment,For Rent,Bayut - 555-Ap-R-0680,Furnished,"February 13, 2023","January 18, 2023",,,,,,,https://www.bayut.com/property/details-6770395.html,Yearly
"350,000", Dubai, Downtown Dubai,The Address Fountain Views 1,2 Beds,3 Baths,"1,494 sqft",Apartment,For Rent,Bayut - axc-3709554,Furnished,"February 2, 2023","January 11, 2023",,,,,,,https://www.bayut.com/property/details-6743125.html,Yearly
"290,000", Dubai, Arabian Ranches 2,,4 Beds,4 Baths,"3,863 sqft",Villa,For Rent,Bayut - TREO-R-18318,Unfurnished,"January 17, 2023","January 9, 2023",,,,,,,https://www.bayut.com/property/details-6736759.html,Yearly
"179,900", Dubai, Downtown Dubai,,1 Bed,2 Baths,"1,133 sqft",Apartment,For Rent,Bayut - MB-R-1238,,"February 15, 2023","January 17, 2023",,,,,,,https://www.bayut.com/property/details-6763536.html,Yearly
"320,000", Dubai, Jumeirah Park,Heritage Large,3 Beds,5 Baths,"3,975 sqft",Villa,For Rent,Bayut - LEA220213_L,,"January 24, 2023","January 20, 2023",,,,,,,https://www.bayut.com/property/details-6777159.html,Yearly
"450,000", Dubai, Arabian Ranches 2,,4 Beds,4 Baths,"4,857 sqft",Villa,For Rent,Bayut - TREO-R-18421,Unfurnished,"February 10, 2023","January 16, 2023",,,,,,,https://www.bayut.com/property/details-6758112.html,Yearly
"87,000", Dubai, The Views,Mosela Waterside Residences,1 Bed,1 Bath,832 sqft,Apartment,For Rent,Bayut - DUB230197_L,,"February 15, 2023","January 25, 2023",,,,,,,https://www.bayut.com/property/details-6791091.html,Yearly
"39,000", Dubai, Jumeirah Village Triangle (JVT),Plazzo Residence,Studio,1 Bath,482 sqft,Apartment,For Rent,Bayut - 3253-Ap-R-2511,Furnished,"January 30, 2023","January 24, 2023",,,,,,,https://www.bayut.com/property/details-6790462.html,Yearly
"315,000", Dubai, Arabian Ranches,Alvorada 3,3 Beds,2 Baths,"7,751 sqft",Villa,For Rent,Bayut - DBI211426_L,,"January 30, 2023","January 18, 2023",,,,,,,https://www.bayut.com/property/details-6770185.html,Yearly
"300,000", Dubai, Downtown Dubai,,2 Beds,3 Baths,"1,271 sqft",Apartment,For Rent,Bayut - 2548-Ap-R-0834,Furnished,"February 1, 2023","January 12, 2023",,,,,,,https://www.bayut.com/property/details-6748900.html,Yearly
"55,000", Abu Dhabi, Al Reem Island,"Marina Heights II,  Marina Heights",1 Bed,2 Baths,872 sqft,Apartment,For Rent,Bayut - 129-Ap-R-0213,Furnished,"February 7, 2023","January 26, 2023",,,,,,,https://www.bayut.com/property/details-6797156.html,Yearly
"29,900", Dubai, Dubai Marina,5242 Tower 1,2 Beds,2 Baths,"1,135 sqft",Apartment,For Rent,Bayut - 101717-YkJPIV,Furnished,"February 1, 2023","January 18, 2023",,,,,,,https://www.bayut.com/property/details-6769057.html,Monthly
"85,000", Dubai, Jumeirah Village Circle (JVC),Signature Livings,1 Bed,2 Baths,968 sqft,Apartment,For Rent,Bayut - JVC-HR-SIGLIV-1BR,Unfurnished,"February 14, 2023","January 18, 2023",,,,,,,https://www.bayut.com/property/details-6768275.html,Yearly
"130,000", Dubai, Dubai Creek Harbour,Harbour Gate Tower 1,2 Beds,2 Baths,"1,141 sqft",Apartment,For Rent,Bayut - LEA230110_L,,"January 23, 2023","January 17, 2023",,,,,,,https://www.bayut.com/property/details-6762548.html,Yearly
"225,000", Dubai, Arabian Ranches 2,,4 Beds,4 Baths,"2,143 sqft",Villa,For Rent,Bayut - L-187979,,"January 24, 2023","January 16, 2023",,,,,,,https://www.bayut.com/property/details-6759842.html,Yearly
"50,000", Dubai, Arjan,,1 Bed,2 Baths,875 sqft,Apartment,For Rent,Bayut - 1272-Ap-R-0228,Unfurnished,"January 31, 2023","January 16, 2023",,,,,,,https://www.bayut.com/property/details-6759387.html,Yearly
"75,000", Dubai, Business Bay,,Studio,1 Bath,457 sqft,Apartment,For Rent,Bayut - axc-3713447,Furnished,"February 6, 2023","January 13, 2023",,,,,,,https://www.bayut.com/property/details-6749762.html,Yearly
"135,000", Dubai, Jumeirah Village Circle (JVC),Belgravia Heights 1,2 Beds,2 Baths,"1,096 sqft",Apartment,For Rent,Bayut - JVC-HK-BELGRAVIAHT-2BR,,"January 18, 2023","January 6, 2023",,,,,,,https://www.bayut.com/property/details-6725897.html,Yearly
"105,000", Dubai, Business Bay,,2 Beds,2 Baths,917 sqft,Apartment,For Rent,Bayut - 4977-Ap-R-0002,,"February 1, 2023","January 23, 2023",,,,,,,https://www.bayut.com/property/details-6783931.html,Yearly
"119,990", Dubai, Downtown Dubai,Standpoint Tower 1,1 Bed,2 Baths,714 sqft,Apartment,For Rent,Bayut - axc-3342401,Furnished,"January 25, 2023","January 12, 2023",,,,,,,https://www.bayut.com/property/details-6747648.html,Yearly
"385,000", Dubai, Arabian Ranches 2,,4 Beds,5 Baths,"6,544 sqft",Villa,For Rent,Bayut - ATO230077_L,,"February 13, 2023","January 9, 2023",,,,,,,https://www.bayut.com/property/details-6736621.html,Yearly
"52,000", Abu Dhabi, Yas Island,Ansam 1,Studio,1 Bath,531 sqft,Apartment,For Rent,Bayut - 2042-Ap-R-4459,Unfurnished,"January 25, 2023","January 18, 2023",,,,,,,https://www.bayut.com/property/details-6768218.html,Yearly
"120,000", Dubai, Palm Jumeirah,,Studio,1 Bath,506 sqft,Apartment,For Rent,Bayut - ATO220432_L,,"February 15, 2023","January 17, 2023",,,,,,,https://www.bayut.com/property/details-6761296.html,Yearly
"180,000", Dubai, Dubai Marina,,2 Beds,2 Baths,"1,186 sqft",Apartment,For Rent,Bayut - ATO230203_L,,"January 25, 2023","January 16, 2023",,,,,,,https://www.bayut.com/property/details-6757948.html,Yearly
"140,000", Abu Dhabi, Al Reef,Arabian Style,5 Beds,6 Baths,"3,750 sqft",Villa,For Rent,Bayut - 1875-Vl-R-1383,Unfurnished,"January 20, 2023","January 13, 2023",,,,,,,https://www.bayut.com/property/details-6752501.html,Yearly
"2,500", Dubai, International City,EMR-19,Studio,1 Bath,418 sqft,Apartment,For Rent,Bayut - E-1906,Furnished,"January 30, 2023","November 16, 2022",,,,,,,https://www.bayut.com/property/details-4525176.html,Monthly
"75,000", Dubai, Dubai South,"Expo Golf Villas 1,  Expo Golf Villas",3 Beds,4 Baths,"1,852 sqft",Villa,For Rent,Bayut - 3 BHK + MAID VILLA IN PARKSIDE EMAAR SOUTH,Unfurnished,"February 8, 2023","January 20, 2023",,,,,,,https://www.bayut.com/property/details-6776404.html,Yearly
"320,000", Dubai, Arabian Ranches 2,,4 Beds,4 Baths,"3,583 sqft",Villa,For Rent,Bayut - MAR-23636,,"January 27, 2023","January 16, 2023",,,,,,,https://www.bayut.com/property/details-6758753.html,Yearly
"150,000", Dubai, Jumeirah Beach Residence (JBR),Amwaj 4,2 Beds,3 Baths,"1,382 sqft",Apartment,For Rent,Bayut - axc-3713186,Furnished,"January 20, 2023","January 10, 2023",,,,,,,https://www.bayut.com/property/details-6740374.html,Yearly
"85,000", Dubai, Mirdif,,3 Beds,2 Baths,"2,750 sqft",Villa,For Rent,Bayut - 80K DR 3,,"January 16, 2023","November 29, 2022",,,,,,,https://www.bayut.com/property/details-6596531.html,Yearly
"80,000", Dubai, Jumeirah Village Circle (JVC),Bloom Heights,1 Bed,1 Bath,669 sqft,Apartment,For Rent,Bayut - L-202835,,"January 27, 2023","January 20, 2023",,,,,,,https://www.bayut.com/property/details-6776833.html,Yearly
"200,000", Dubai, Dubai Marina,,2 Beds,3 Baths,"1,794 sqft",Apartment,For Rent,Bayut - DUB201045,Furnished,"January 27, 2023","January 20, 2023",,,,,,,https://www.bayut.com/property/details-6776725.html,Yearly
"60,000", Dubai, Arjan,,Studio,1 Bath,453 sqft,Apartment,For Rent,Bayut - 1296-Ap-R-1852,Furnished,"January 27, 2023","January 20, 2023",,,,,,,https://www.bayut.com/property/details-6776151.html,Yearly
"45,000", Dubai, Muhaisnah,Muhaisnah Plaza,1 Bed,2 Baths,978 sqft,Apartment,For Rent,Bayut - HRE-R-6060,Unfurnished,"February 6, 2023","January 17, 2023",,,,,,,https://www.bayut.com/property/details-6762875.html,Yearly
"85,000", Dubai, Dubai Hills Estate,Park Heights 1,1 Bed,1 Bath,644 sqft,Apartment,For Rent,Bayut - DBI210631_L,,"February 1, 2023","January 17, 2023",,,,,,,https://www.bayut.com/property/details-6762556.html,Yearly
"44,999", Abu Dhabi, Al Reef,Tower 2,1 Bed,1 Bath,"1,195 sqft",Apartment,For Rent,Bayut - 1875-Ap-R-1389,Unfurnished,"February 7, 2023","January 17, 2023",,,,,,,https://www.bayut.com/property/details-6761627.html,Yearly
"250,000", Dubai, Dubai Marina,Jumeirah Living Marina Gate,1 Bed,2 Baths,977 sqft,Apartment,For Rent,Bayut - 248-Ap-R-32336,,"January 19, 2023","January 11, 2023",,,,,,,https://www.bayut.com/property/details-6744892.html,Yearly
"15,000", Dubai, Jumeirah Village Circle (JVC),Regent Court,2 Beds,2 Baths,"1,377 sqft",Apartment,For Rent,Bayut - 1048-Ap-R-0064,Furnished,"February 7, 2023","August 19, 2022",,,,,,,https://www.bayut.com/property/details-4206764.html,Monthly
"59,999", Abu Dhabi, Yas Island,,1 Bed,2 Baths,685 sqft,Apartment,For Rent,Bayut - 2048-Ap-R-4913,Unfurnished,"January 23, 2023","January 17, 2023",,,,,,,https://www.bayut.com/property/details-6763371.html,Yearly
"94,999", Dubai, Dubai South,"Expo Golf Villas 1,  Expo Golf Villas",3 Beds,4 Baths,"1,851 sqft",Townhouse,For Rent,Bayut - B-VR-81763,,"January 30, 2023","January 16, 2023",,,,,,,https://www.bayut.com/property/details-6760064.html,Yearly
"425,000", Dubai, Jumeirah Golf Estates,,4 Beds,4 Baths,"3,796 sqft",Villa,For Rent,Bayut - L-203712,,"January 19, 2023","January 16, 2023",,,,,,,https://www.bayut.com/property/details-6759841.html,Yearly
"11,500", Dubai, Bur Dubai,1 Residences,1 Bed,2 Baths,898 sqft,Apartment,For Rent,Bayut - 4720-Ap-R-0017,Furnished,"February 9, 2023","January 16, 2023",,,,,,,https://www.bayut.com/property/details-6758780.html,Monthly
"200,000", Dubai, Nad Al Sheba,,4 Beds,5 Baths,"3,815 sqft",Villa,For Rent,Bayut - 2725-Vl-R-0022,Unfurnished,"February 2, 2023","July 27, 2022",,,,,,,https://www.bayut.com/property/details-6178936.html,Yearly
"80,000", Dubai, Dubai Studio City,Glitz 3,2 Beds,2 Baths,"1,161 sqft",Apartment,For Rent,Bayut - BBP-R-1344,,"February 1, 2023","January 25, 2023",,,,,,,https://www.bayut.com/property/details-6794356.html,Yearly
"120,000", Abu Dhabi,Al Shamkha South,,5 Beds,8 Baths,"11,379 sqft",Villa,For Rent,Bayut - 2762-Vl-R-0742,,"January 19, 2023","January 17, 2023",,,,,,,https://www.bayut.com/property/details-6761447.html,Yearly
"148,000", Dubai, Arabian Ranches 3,,3 Beds,3 Baths,"1,939 sqft",Villa,For Rent,Bayut - DP-R-46097,,"January 31, 2023","January 8, 2023",,,,,,,https://www.bayut.com/property/details-6732984.html,Yearly
"200,000", Dubai, Nad Al Sheba,,4 Beds,5 Baths,"5,043 sqft",Villa,For Rent,Bayut - 2725-Vl-R-0031,Unfurnished,"February 2, 2023","September 5, 2022",,,,,,,https://www.bayut.com/property/details-6305026.html,Yearly
"130,000", Dubai, Jumeirah Village Circle (JVC),Hyati Residences,2 Beds,3 Baths,"1,327 sqft",Apartment,For Rent,Bayut - PJM193569,,"January 25, 2023","January 23, 2023",,,,,,,https://www.bayut.com/property/details-6782505.html,Yearly
"320,000", Dubai, Downtown Dubai,,3 Beds,3 Baths,"1,825 sqft",Apartment,For Rent,Bayut - 1259-Ap-R-0566,Unfurnished,"January 20, 2023","January 17, 2023",,,,,,,https://www.bayut.com/property/details-6763524.html,Yearly
"225,000", Dubai, Palm Jumeirah,Al Dabas,1 Bed,2 Baths,"1,145 sqft",Apartment,For Rent,Bayut - ET-R-10385,Furnished,"January 24, 2023","January 16, 2023",,,,,,,https://www.bayut.com/property/details-6760472.html,Yearly
"75,000", Dubai, DAMAC Hills 2 (Akoya by DAMAC),,3 Beds,3 Baths,"1,881 sqft",Villa,For Rent,Bayut - 151-Vl-R-4875ASC,Unfurnished,"January 26, 2023","January 16, 2023",,,,,,,https://www.bayut.com/property/details-6759749.html,Yearly
"290,000", Dubai, Downtown Dubai,,2 Beds,3 Baths,"1,386 sqft",Apartment,For Rent,Bayut - axc-3781505,Furnished,"February 3, 2023","January 31, 2023",,,,,,,https://www.bayut.com/property/details-6810448.html,Yearly
"165,000", Dubai, Business Bay,Noora,2 Beds,3 Baths,"1,358 sqft",Apartment,For Rent,Bayut - 649-Ap-R-2854,Furnished,"February 1, 2023","January 19, 2023",,,,,,,https://www.bayut.com/property/details-6771479.html,Yearly
"155,000", Dubai, Dubai Creek Harbour,Dubai Creek Residence Tower 2 North,2 Beds,3 Baths,"1,368 sqft",Apartment,For Rent,Bayut - BB-NIK-DCRNORTHT2-2BR,,"January 23, 2023","January 16, 2023",,,,,,,https://www.bayut.com/property/details-6760199.html,Yearly
"179,998", Dubai, Arabian Ranches 3,,3 Beds,4 Baths,"1,940 sqft",Townhouse,For Rent,Bayut - 1116-Th-R-1621,Unfurnished,"February 10, 2023","January 27, 2023",,,,,,,https://www.bayut.com/property/details-6800223.html,Yearly
"32,000", Dubai, Jumeirah Village Circle (JVC),Pantheon Boulevard,Studio,1 Bath,420 sqft,Apartment,For Rent,Bayut - JVC-AHN-PANTHBOUL-STD,Unfurnished,"February 9, 2023","January 16, 2023",,,,,,,https://www.bayut.com/property/details-6759771.html,Yearly
"130,000", Dubai, Dubai Creek Harbour,Creekside 18 Tower A,2 Beds,2 Baths,"1,125 sqft",Apartment,For Rent,Bayut - 3253-Ap-R-2492,Unfurnished,"February 1, 2023","January 21, 2023",,,,,,,https://www.bayut.com/property/details-6780351.html,Yearly
"90,000", Dubai, Arjan,,2 Beds,3 Baths,"1,700 sqft",Apartment,For Rent,Bayut - R-NV-ARJ-BAK-2BR,,"February 8, 2023","January 18, 2023",,,,,,,https://www.bayut.com/property/details-6768010.html,Yearly
"350,000", Dubai, Palm Jumeirah,Amber,3 Beds,4 Baths,"2,288 sqft",Apartment,For Rent,Bayut - 1371-Ap-R-1935,Unfurnished,"January 20, 2023","January 17, 2023",,,,,,,https://www.bayut.com/property/details-6765090.html,Yearly
"175,000", Dubai, Downtown Dubai,,2 Beds,3 Baths,"1,469 sqft",Apartment,For Rent,Bayut - axc-3700656,Unfurnished,"February 6, 2023","January 11, 2023",,,,,,,https://www.bayut.com/property/details-6742288.html,Yearly
"190,000", Dubai, Jumeirah,"Le Pont Tower 3,  Le Pont,  Port De La Mer",2 Beds,3 Baths,"1,212 sqft",Apartment,For Rent,Bayut - 2275-Ap-R-0989,Unfurnished,"January 26, 2023","January 20, 2023",,,,,,,https://www.bayut.com/property/details-6774553.html,Yearly
"85,000", Dubai, Jumeirah Village Circle (JVC),Belgravia Heights 1,1 Bed,1 Bath,781 sqft,Apartment,For Rent,Bayut - JVC-SRZ-BELGRAVIAHT-1BR,Unfurnished,"January 27, 2023","January 12, 2023",,,,,,,https://www.bayut.com/property/details-6748848.html,Yearly
"250,000", Dubai, Dubai Sports City,Marbella Village,4 Beds,4 Baths,"3,240 sqft",Townhouse,For Rent,Bayut - HSDSC-R-48978,Unfurnished,"January 17, 2023","January 12, 2023",,,,,,,https://www.bayut.com/property/details-6746599.html,Yearly
"420,000", Dubai, The Meadows,,4 Beds,5 Baths,"6,917 sqft",Villa,For Rent,Bayut - FF-R-009,,"January 19, 2023","January 9, 2023",,,,,,,https://www.bayut.com/property/details-6737066.html,Yearly
"465,000", Dubai, Arabian Ranches,Saheel 1,5 Beds,5 Baths,"8,233 sqft",Villa,For Rent,Bayut - HH-R-8895,,"February 9, 2023","January 18, 2023",,,,,,,https://www.bayut.com/property/details-6769318.html,Yearly
"125,000", Dubai, Jumeirah Village Circle (JVC),Hyati Residences,2 Beds,3 Baths,"1,327 sqft",Apartment,For Rent,Bayut - 3253-Ap-R-2482,Unfurnished,"January 31, 2023","January 20, 2023",,,,,,,https://www.bayut.com/property/details-6777034.html,Yearly
"125,000", Dubai, Downtown Dubai,,Studio,1 Bath,548 sqft,Apartment,For Rent,Bayut - BHM-R-43708,Unfurnished,"February 3, 2023","January 15, 2023",,,,,,,https://www.bayut.com/property/details-6756960.html,Yearly
"250,000", Dubai, The Springs,,3 Beds,3 Baths,"2,258 sqft",Villa,For Rent,Bayut - BBP-R-1334,Furnished,"February 13, 2023","January 13, 2023",,,,,,,https://www.bayut.com/property/details-6750378.html,Yearly
"130,000", Dubai, Jumeirah Beach Residence (JBR),Shams 4,2 Beds,3 Baths,"1,563 sqft",Apartment,For Rent,Bayut - AP-R-23646,Unfurnished,"January 16, 2023","January 10, 2023",,,,,,,https://www.bayut.com/property/details-6739730.html,Yearly
"125,000", Dubai, Dubai Marina,Blakely Tower,1 Bed,1 Bath,709 sqft,Apartment,For Rent,Bayut - 3905-Ap-R-0049,Furnished,"February 13, 2023","February 8, 2023",,,,,,,https://www.bayut.com/property/details-6844582.html,Yearly
"77,990", Dubai, Arjan,,2 Beds,2 Baths,"1,400 sqft",Apartment,For Rent,Bayut - 101483-0lzSQm,Unfurnished,"January 30, 2023","January 18, 2023",,,,,,,https://www.bayut.com/property/details-6769628.html,Yearly
"52,000", Dubai, Jumeirah Village Circle (JVC),The Icon Casa 3,Studio,1 Bath,479 sqft,Apartment,For Rent,Bayut - 4545-Ap-R-0011,Furnished,"February 6, 2023","January 17, 2023",,,,,,,https://www.bayut.com/property/details-6763877.html,Yearly
"230,000", Dubai, The Greens,Al Nakheel 1,3 Beds,3 Baths,"2,065 sqft",Apartment,For Rent,Bayut - LEA230160_L,,"January 19, 2023","January 17, 2023",,,,,,,https://www.bayut.com/property/details-6762806.html,Yearly
"490,000", Dubai, Dubai Hills Estate,Sidra 1,5 Beds,5 Baths,"4,283 sqft",Villa,For Rent,Bayut - L-203556,,"January 18, 2023","January 15, 2023",,,,,,,https://www.bayut.com/property/details-6756295.html,Yearly
"130,000", Dubai, Dubailand,"Amaranta 3,  Amaranta",3 Beds,4 Baths,"1,245 sqft",Townhouse,For Rent,Bayut - RL-44846,Unfurnished,"January 24, 2023","January 5, 2023",,,,,,,https://www.bayut.com/property/details-6722951.html,Yearly
"54,999", Dubai, Jumeirah Village Circle (JVC),"Summer 1 Block A,  Summer,  Seasons Community",1 Bed,2 Baths,904 sqft,Apartment,For Rent,Bayut - 3613-Ap-R-0271,,"February 3, 2023","January 30, 2023",,,,,,,https://www.bayut.com/property/details-6806222.html,Yearly
"420,000", Dubai, The Meadows,,5 Beds,6 Baths,"5,813 sqft",Villa,For Rent,Bayut - B-VR-81406,,"February 15, 2023","January 10, 2023",,,,,,,https://www.bayut.com/property/details-6741157.html,Yearly
"167,999", Dubai, Dubai Marina,,2 Beds,3 Baths,"1,617 sqft",Apartment,For Rent,Bayut - BSR-R-19,Furnished,"January 19, 2023","January 17, 2023",,,,,,,https://www.bayut.com/property/details-6763823.html,Yearly
"100,000", Dubai, Dubai Hills Estate,Park Heights 2,1 Bed,1 Bath,645 sqft,Apartment,For Rent,Bayut - DUB221875_L,,"January 19, 2023","January 11, 2023",,,,,,,https://www.bayut.com/property/details-6741800.html,Yearly
"315,000", Dubai, Dubai Hills Estate,Maple At Dubai Hills Estate 1,5 Beds,4 Baths,"2,990 sqft",Townhouse,For Rent,Bayut - LRE-R-5332,,"February 6, 2023","January 24, 2023",,,,,,,https://www.bayut.com/property/details-6787377.html,Yearly
"700,000", Dubai, Downtown Dubai,The Address Fountain Views 2,3 Beds,5 Baths,"1,993 sqft",Apartment,For Rent,Bayut - ATO230160_L,,"January 19, 2023","January 16, 2023",,,,,,,https://www.bayut.com/property/details-6758411.html,Yearly
"350,000", Dubai, Dubai Sports City,Calida,5 Beds,4 Baths,"6,778 sqft",Villa,For Rent,Bayut - LP16767,Unfurnished,"February 6, 2023","January 9, 2023",,,,,,,https://www.bayut.com/property/details-6737013.html,Yearly
"2,599", Dubai, International City,X-02,Studio,1 Bath,484 sqft,Apartment,For Rent,Bayut - 2-304,Furnished,"February 6, 2023","November 16, 2022",,,,,,,https://www.bayut.com/property/details-5160397.html,Monthly
"140,000", Dubai, Reem,Mira Oasis 1,3 Beds,4 Baths,"2,515 sqft",Villa,For Rent,Bayut - DLAND-GV-MIRAOASIS1-3BRR,,"February 14, 2023","January 16, 2023",,,,,,,https://www.bayut.com/property/details-6760424.html,Yearly
"375,000", Dubai, Jumeirah Park,,4 Beds,5 Baths,"4,335 sqft",Villa,For Rent,Bayut - LEA230146_L,,"January 20, 2023","January 16, 2023",,,,,,,https://www.bayut.com/property/details-6757439.html,Yearly
"98,000", Dubai, Dubai Hills Estate,,1 Bed,1 Bath,485 sqft,Apartment,For Rent,Bayut - L-200735,Unfurnished,"January 26, 2023","January 20, 2023",,,,,,,https://www.bayut.com/property/details-6776447.html,Yearly
"95,000", Dubai, Jumeirah Beach Residence (JBR),Sadaf 7,1 Bed,2 Baths,"1,212 sqft",Apartment,For Rent,Bayut - B-AR-81748,,"January 20, 2023","January 16, 2023",,,,,,,https://www.bayut.com/property/details-6759401.html,Yearly
"110,000", Dubai, Jumeirah Beach Residence (JBR),Bahar 1,1 Bed,2 Baths,"1,155 sqft",Apartment,For Rent,Bayut - 4809-Ap-R-2609,,"January 25, 2023","January 14, 2023",,,,,,,https://www.bayut.com/property/details-6753955.html,Yearly
"420,000", Dubai, The Meadows,,5 Beds,5 Baths,"5,814 sqft",Villa,For Rent,Bayut - LP16780,Unfurnished,"February 6, 2023","January 13, 2023",,,,,,,https://www.bayut.com/property/details-6752534.html,Yearly
"110,000", Dubai, Dubai Marina,,2 Beds,2 Baths,829 sqft,Apartment,For Rent,Bayut - R-MB-DM-SOT-2BR,,"February 14, 2023","January 21, 2023",,,,,,,https://www.bayut.com/property/details-6779918.html,Yearly
"370,000", Dubai, Arabian Ranches,Alvorada 4,4 Beds,3 Baths,"8,788 sqft",Villa,For Rent,Bayut - phoenixhomes-3711102,Unfurnished,"January 20, 2023","January 18, 2023",,,,,,,https://www.bayut.com/property/details-6765820.html,Yearly
"400,000", Dubai, Dubai Hills Estate,,3 Beds,4 Baths,"3,133 sqft",Villa,For Rent,Bayut - DUB229107_L,,"January 16, 2023","January 12, 2023",,,,,,,https://www.bayut.com/property/details-6746383.html,Yearly
